age,job,marital,education,default,balance,housing,loan,day_of_week,month,duration,campaign,pdays,previous,y
50,blue-collar,married,primary,no,506,no,no,28,may,190,1,-1,0,no
31,admin.,single,secondary,no,440,no,no,11,apr,103,2,-1,0,no
38,technician,married,tertiary,no,2729,no,no,3,feb,257,1,-1,0,yes
45,technician,married,secondary,no,449,yes,no,26,aug,254,2,-1,0,no
43,technician,married,secondary,no,556,yes,no,13,may,137,2,351,1,no
49,management,married,secondary,no,877,no,no,3,jun,165,4,-1,0,no
45,services,married,secondary,no,209,no,no,13,jun,165,2,-1,0,no
58,retired,married,secondary,no,3,no,no,21,nov,109,8,-1,0,no
51,blue-collar,married,secondary,no,621,yes,no,18,may,58,1,-1,0,no
37,services,married,secondary,no,252,yes,no,21,jun,380,1,-1,0,no
45,housemaid,married,secondary,no,1631,no,no,29,nov,458,1,-1,0,yes
49,entrepreneur,married,secondary,no,433,yes,no,15,may,269,1,362,1,no
59,retired,married,primary,no,-160,no,no,8,jun,383,1,-1,0,no
32,technician,married,secondary,no,0,no,yes,26,jul,131,7,-1,0,no
36,management,married,tertiary,no,60,yes,no,16,apr,179,2,-1,0,no
33,blue-collar,married,secondary,no,-46,yes,no,6,jun,113,3,-1,0,no
33,blue-collar,married,secondary,no,427,yes,no,15,may,558,4,-1,0,no
40,entrepreneur,married,secondary,no,391,yes,no,25,jan,162,2,-1,0,no
31,management,single,tertiary,no,6,yes,no,1,feb,218,2,190,7,no
43,blue-collar,married,secondary,no,18,no,no,17,nov,118,1,-1,0,no
33,services,married,secondary,no,9,yes,no,20,jul,42,5,-1,0,no
34,management,married,tertiary,no,1697,no,no,28,nov,152,2,41,1,no
46,management,married,tertiary,no,2198,no,no,10,jun,791,3,-1,0,yes
42,retired,married,secondary,no,228,yes,no,19,apr,704,1,-1,0,no
32,unemployed,single,secondary,no,635,no,no,24,jul,321,1,-1,0,no
39,blue-collar,married,primary,no,752,yes,no,8,may,152,2,-1,0,no
36,services,married,secondary,no,1266,yes,no,19,may,511,1,-1,0,no
37,services,single,secondary,no,516,no,no,6,feb,59,1,11,1,no
35,blue-collar,married,secondary,no,96,no,yes,22,jul,140,2,-1,0,no
38,services,married,secondary,no,668,yes,no,6,jul,66,1,360,0,no
32,blue-collar,married,primary,no,156,yes,no,17,apr,156,1,266,2,no
37,management,married,tertiary,no,38,no,no,17,jun,82,6,-1,0,no
35,entrepreneur,married,secondary,no,34,yes,yes,3,jul,153,1,-1,0,no
59,housemaid,married,secondary,no,462,yes,no,6,jun,155,5,-1,0,no
30,admin.,single,secondary,no,-37,no,yes,4,jul,165,1,-1,0,no
32,management,married,tertiary,no,182,yes,no,24,nov,224,3,-1,0,no
35,blue-collar,married,secondary,no,744,yes,no,28,may,398,3,-1,0,no
36,admin.,married,secondary,no,609,no,no,28,may,138,1,-1,0,no
33,services,married,secondary,no,272,yes,no,26,may,250,4,-1,0,no
31,admin.,single,secondary,no,828,yes,no,6,may,601,2,-1,0,no
38,services,married,secondary,no,-105,yes,no,6,may,158,5,-1,0,no
41,management,married,tertiary,no,51,no,no,6,sep,239,2,197,7,no
51,blue-collar,married,secondary,no,102,yes,no,12,may,33,1,291,1,no
31,technician,single,tertiary,no,411,no,no,3,sep,120,1,-1,0,no
32,technician,single,tertiary,no,464,no,no,11,oct,792,1,-1,0,yes
42,self-employed,married,secondary,no,477,no,no,23,aug,176,9,-1,0,no
31,blue-collar,married,primary,no,40,yes,no,14,may,684,4,-1,0,no
50,blue-collar,married,secondary,no,371,yes,no,17,jul,250,2,-1,0,no
48,entrepreneur,married,secondary,no,889,yes,no,19,jun,345,3,-1,0,no
58,retired,married,secondary,no,490,no,no,23,jun,65,8,-1,0,no
42,blue-collar,married,primary,no,74,no,yes,8,jul,127,1,-1,0,no
54,blue-collar,married,primary,no,305,no,no,17,jun,204,4,-1,0,no
49,blue-collar,married,secondary,no,509,no,no,8,jul,149,2,-1,0,no
59,retired,married,secondary,no,251,yes,no,30,feb,51,2,188,5,no
47,management,married,secondary,no,555,yes,no,21,apr,512,2,-1,0,no
56,admin.,married,secondary,no,4947,yes,no,21,nov,151,1,-1,0,no
49,management,married,primary,no,310,no,no,6,jun,407,1,-1,0,no
47,blue-collar,married,primary,no,515,no,no,3,jun,109,3,-1,0,no
50,management,married,tertiary,no,53,no,no,9,jun,78,2,-1,0,no
40,entrepreneur,married,tertiary,no,598,no,no,25,jul,422,3,-1,0,no
37,management,married,tertiary,no,-76,yes,no,12,jun,50,4,-1,0,no
37,technician,single,secondary,no,188,yes,no,25,nov,354,1,-1,0,no
33,management,single,tertiary,no,933,no,no,29,may,616,3,-1,0,no
28,management,single,tertiary,no,524,yes,no,11,may,80,1,179,4,no
33,entrepreneur,married,secondary,no,50,yes,no,15,jul,360,8,-1,0,no
42,blue-collar,married,secondary,no,62,yes,no,8,may,598,1,301,1,no
49,admin.,married,secondary,no,277,yes,no,27,may,116,3,-1,0,no
36,self-employed,married,tertiary,no,824,yes,no,8,may,168,2,-1,0,no
32,blue-collar,married,primary,no,28,yes,no,7,may,294,2,-1,0,no
47,technician,married,secondary,no,261,no,no,14,jul,326,1,-1,0,no
46,self-employed,married,tertiary,no,139,yes,no,18,jul,136,1,-1,0,no
39,technician,single,secondary,no,2163,no,no,21,nov,143,1,-1,0,no
43,blue-collar,married,primary,no,3320,yes,no,17,may,540,1,-1,0,no
43,management,married,tertiary,no,2760,no,no,9,jul,104,1,-1,0,no
34,management,married,tertiary,no,61,yes,no,27,may,280,7,-1,0,no
57,blue-collar,married,secondary,no,406,no,no,28,may,503,3,-1,0,no
44,technician,married,secondary,no,410,yes,no,21,jun,29,6,-1,0,no
32,admin.,married,secondary,no,319,yes,no,22,nov,386,3,-1,0,no
45,unemployed,married,secondary,no,747,yes,no,29,may,124,2,-1,0,no
35,self-employed,married,secondary,no,-11,yes,no,24,aug,157,5,-1,0,no
36,blue-collar,married,secondary,no,-7,no,no,11,jun,324,1,-1,0,no
56,services,married,secondary,no,59,yes,no,5,jun,42,3,-1,0,no
32,blue-collar,married,primary,no,0,yes,yes,30,may,210,1,-1,0,no
52,admin.,married,secondary,no,106,yes,no,2,aug,386,2,-1,0,no
59,retired,married,secondary,no,17,no,yes,21,jun,294,2,-1,0,no
37,management,married,tertiary,no,623,no,no,5,jun,284,2,-1,0,no
46,services,married,secondary,no,588,yes,no,24,may,417,3,-1,0,no
33,technician,married,secondary,no,560,yes,no,16,may,122,5,326,1,no
47,retired,married,tertiary,no,2055,no,no,13,aug,143,1,-1,0,no
32,technician,single,secondary,no,553,yes,no,13,may,201,1,-1,0,no
33,management,single,tertiary,no,400,yes,no,3,feb,156,1,-1,0,no
48,technician,married,secondary,no,1201,no,no,2,jul,100,1,-1,0,no
56,management,married,tertiary,no,496,no,no,21,jun,152,3,-1,0,no
39,management,married,tertiary,no,24,no,no,3,nov,324,1,59,4,no
34,technician,single,secondary,no,508,yes,no,13,may,186,2,-1,0,no
38,management,married,tertiary,no,612,no,no,19,nov,211,1,141,1,no
36,blue-collar,married,secondary,no,369,no,no,14,may,99,2,368,1,no
26,student,single,secondary,no,193,no,no,19,may,26,1,-1,0,no
38,management,married,tertiary,no,807,yes,no,9,may,144,1,340,5,no
29,blue-collar,single,secondary,no,-103,yes,yes,21,jul,135,1,-1,0,no
42,entrepreneur,married,secondary,no,384,no,no,21,jun,479,2,-1,0,no
47,technician,married,secondary,no,34,no,no,8,jun,207,2,-1,0,no
35,technician,married,secondary,no,10,yes,no,26,may,190,1,-1,0,no
59,management,married,tertiary,no,157,yes,no,23,apr,38,5,-1,0,no
45,blue-collar,married,primary,no,-15,yes,no,13,may,171,2,-1,0,no
59,retired,married,secondary,no,73,no,no,12,jun,583,1,-1,0,no
60,management,married,primary,no,1104,no,no,18,jun,60,2,-1,0,no
24,admin.,single,secondary,no,722,yes,no,11,jul,611,5,-1,0,yes
33,admin.,single,secondary,no,-437,no,no,6,aug,127,1,-1,0,no
38,admin.,single,secondary,no,213,no,no,30,apr,189,1,-1,0,no
40,management,married,tertiary,no,426,yes,no,28,may,158,4,-1,0,no
50,admin.,married,secondary,no,430,no,no,13,jun,126,3,-1,0,no
41,management,married,tertiary,no,207,no,no,6,may,73,1,-1,0,no
28,management,single,tertiary,no,4007,no,no,3,jun,248,2,-1,0,no
48,management,married,tertiary,no,349,yes,no,7,feb,81,1,-1,0,no
31,management,single,tertiary,no,9,no,no,24,apr,104,2,-1,0,no
33,self-employed,married,tertiary,no,448,yes,no,12,aug,341,3,-1,0,no
47,admin.,married,secondary,no,265,no,no,25,aug,188,3,-1,0,no
35,technician,single,tertiary,no,1446,no,no,16,apr,183,1,-1,0,no
41,technician,married,secondary,no,488,no,no,17,jun,373,8,-1,0,no
35,management,married,tertiary,no,152,yes,no,5,jun,142,3,-1,0,no
26,blue-collar,single,primary,no,-253,yes,no,28,may,509,2,-1,0,no
34,admin.,married,secondary,no,-30,yes,no,7,may,243,2,-1,0,no
59,unemployed,married,secondary,no,531,no,no,11,jun,185,2,-1,0,no
41,services,married,secondary,no,360,yes,no,22,apr,141,1,318,1,no
35,management,married,tertiary,no,308,yes,no,20,apr,153,3,-1,0,no
47,blue-collar,married,primary,no,2903,no,no,17,jul,191,1,-1,0,no
45,management,married,secondary,no,-219,no,no,27,may,296,10,-1,0,no
51,blue-collar,married,secondary,no,497,no,no,9,jun,166,4,-1,0,no
40,entrepreneur,married,secondary,no,3,no,no,6,may,53,1,-1,0,no
43,blue-collar,married,primary,no,105,no,no,5,may,162,1,-1,0,no
57,management,married,tertiary,no,3516,yes,no,17,may,146,1,-1,0,no
35,technician,married,secondary,no,39,yes,yes,10,jul,135,1,-1,0,no
28,technician,single,secondary,no,-50,yes,no,28,may,121,2,-1,0,no
39,management,married,tertiary,no,477,yes,no,4,jun,550,3,-1,0,no
24,admin.,single,secondary,no,874,no,no,17,nov,229,1,220,2,no
33,services,single,secondary,no,1935,yes,no,6,aug,120,1,-1,0,no
26,technician,single,tertiary,no,710,no,no,8,apr,275,2,-1,0,no
48,technician,married,secondary,no,232,yes,yes,9,jul,83,2,-1,0,no
53,management,married,tertiary,no,2945,yes,no,15,may,614,1,90,0,yes
56,housemaid,married,secondary,no,-31,no,no,18,jun,243,8,-1,0,no
47,admin.,married,secondary,no,103,no,no,17,nov,109,2,184,4,no
42,technician,married,secondary,no,161,no,no,20,aug,247,1,-1,0,no
48,blue-collar,married,primary,no,504,yes,no,26,may,346,2,-1,0,no
32,blue-collar,single,secondary,no,400,no,no,5,feb,559,7,-1,0,no
39,management,single,tertiary,no,684,no,no,18,jun,285,1,-1,0,no
45,blue-collar,married,secondary,no,760,yes,no,19,jun,438,5,-1,0,no
39,technician,married,secondary,no,526,yes,no,23,nov,711,2,-1,0,yes
47,services,married,secondary,no,-19,no,yes,8,apr,198,2,-1,0,no
32,self-employed,single,tertiary,no,237,yes,no,15,jul,150,1,-1,0,no
33,management,single,tertiary,no,574,no,no,20,aug,137,3,-1,0,no
37,blue-collar,married,secondary,no,601,no,no,17,nov,730,1,97,1,yes
38,admin.,married,secondary,no,132,yes,no,14,apr,144,1,-1,0,no
33,services,single,secondary,no,410,no,no,13,may,245,1,-1,0,no
32,entrepreneur,single,secondary,no,587,yes,no,6,may,648,1,-1,0,no
46,services,married,secondary,no,135,yes,no,8,may,316,1,299,5,no
30,admin.,single,tertiary,no,1383,no,no,25,oct,47,5,167,4,no
32,management,single,tertiary,no,30,no,no,7,jun,173,3,-1,0,no
25,technician,single,secondary,no,646,no,no,6,jul,163,1,-1,0,no
46,admin.,married,secondary,no,452,no,no,23,may,258,2,-1,0,no
49,management,married,tertiary,no,3867,yes,no,29,apr,242,1,116,2,no
55,management,married,tertiary,no,3308,no,no,7,jul,372,1,-1,0,yes
53,housemaid,married,secondary,no,615,yes,no,20,nov,137,5,-1,0,no
44,unemployed,married,secondary,no,543,no,no,17,nov,42,3,-1,0,no
39,entrepreneur,married,secondary,no,504,yes,yes,23,apr,343,1,-1,0,no
29,self-employed,single,tertiary,no,398,yes,yes,28,jul,97,1,-1,0,no
23,technician,single,secondary,no,494,yes,no,7,feb,723,1,126,1,yes
52,management,married,tertiary,no,712,yes,no,25,jul,642,3,-1,0,no
45,blue-collar,married,primary,no,764,yes,no,12,jul,182,5,-1,0,no
34,technician,married,secondary,no,-5,yes,no,23,nov,377,5,-1,0,no
32,blue-collar,married,secondary,no,4,no,no,19,nov,175,2,-1,0,no
43,technician,married,secondary,no,892,no,no,7,jun,203,1,-1,0,no
32,admin.,married,secondary,no,514,no,no,12,jun,170,5,-1,0,no
26,technician,single,secondary,no,-66,no,no,5,jun,149,4,-1,0,no
48,blue-collar,married,primary,no,189,no,yes,20,nov,273,1,-1,0,no
34,blue-collar,married,secondary,no,702,no,no,30,nov,218,4,-1,0,no
51,admin.,married,secondary,no,713,no,no,7,jun,223,4,-1,0,no
25,technician,single,secondary,no,-56,no,no,5,jun,135,2,-1,0,no
38,services,married,secondary,no,601,yes,no,14,may,624,2,360,1,no
47,admin.,married,secondary,no,638,yes,no,29,may,153,4,-1,0,no
51,services,married,secondary,no,377,no,no,6,jun,177,5,-1,0,no
40,admin.,married,secondary,no,34,no,yes,4,jun,242,1,-1,0,no
33,services,single,secondary,no,-636,no,no,9,jul,180,1,-1,0,no
58,blue-collar,married,secondary,no,1491,no,no,15,oct,740,2,95,3,yes
39,management,married,tertiary,no,321,no,no,21,jul,302,3,-1,0,no
33,technician,married,secondary,no,219,yes,no,5,jun,92,1,-1,0,no
58,admin.,married,secondary,no,4,yes,no,21,jun,168,2,-1,0,no
28,management,married,secondary,no,187,yes,no,17,jun,201,1,-1,0,no
27,technician,single,secondary,no,494,yes,no,16,apr,152,1,-1,0,no
45,unemployed,married,secondary,no,836,no,no,8,jun,56,2,-1,0,no
49,retired,married,secondary,no,-364,no,no,12,jun,137,3,-1,0,no
39,entrepreneur,married,secondary,no,575,yes,no,25,nov,867,1,-1,0,no
39,management,married,tertiary,no,370,yes,no,20,may,58,5,286,6,no
58,retired,married,tertiary,no,856,no,no,21,jul,309,5,-1,0,no
38,entrepreneur,married,tertiary,no,-249,yes,no,20,nov,135,2,-1,0,no
60,retired,married,secondary,no,172,no,no,30,apr,303,1,-1,0,no
32,admin.,single,secondary,no,237,yes,no,21,may,139,1,-1,0,no
51,blue-collar,married,primary,no,555,no,no,28,may,307,1,-1,0,no
32,housemaid,single,secondary,no,620,no,no,6,jun,74,3,-1,0,no
39,management,married,tertiary,no,456,no,no,3,aug,101,3,204,1,no
28,management,single,tertiary,no,617,yes,no,6,aug,273,1,-1,0,no
34,blue-collar,married,secondary,no,990,no,no,16,aug,78,1,123,1,no
40,technician,married,secondary,no,269,yes,no,7,may,169,3,-1,0,no
60,retired,married,secondary,no,-2,no,no,5,jun,764,2,-1,0,no
32,management,single,tertiary,no,796,no,no,17,nov,201,1,-1,0,no
42,technician,married,secondary,no,775,no,no,30,aug,55,9,-1,0,no
31,admin.,single,secondary,no,250,yes,no,17,may,166,1,-1,0,no
32,services,single,secondary,no,125,no,no,24,nov,375,1,-1,0,no
43,management,married,tertiary,no,719,yes,no,3,jun,532,4,-1,0,no
36,management,married,secondary,no,-91,no,yes,22,jul,126,2,-1,0,no
43,admin.,married,secondary,no,4,yes,no,26,may,125,5,-1,0,no
37,entrepreneur,married,secondary,no,203,no,no,23,apr,240,1,-1,0,no
35,self-employed,married,secondary,no,328,yes,no,26,may,240,2,-1,0,no
59,admin.,married,secondary,no,296,no,no,21,jun,128,5,-1,0,no
51,blue-collar,married,secondary,no,533,yes,no,15,apr,159,1,330,1,no
46,technician,married,secondary,no,343,no,no,19,jun,246,5,-1,0,no
31,unemployed,single,secondary,no,396,yes,no,13,may,260,1,-1,0,no
46,technician,married,secondary,no,545,yes,no,15,may,241,2,376,5,no
37,blue-collar,married,secondary,no,319,yes,no,18,may,317,1,-1,0,no
38,management,married,tertiary,no,178,no,no,6,jun,106,5,-1,0,no
56,technician,married,secondary,no,-3,no,no,27,apr,53,3,-1,0,no
31,management,single,tertiary,no,35,yes,no,5,may,150,7,-1,0,no
55,management,married,tertiary,no,3617,no,no,6,jun,154,2,-1,0,no
59,technician,married,secondary,no,247,no,no,18,nov,52,3,183,6,no
44,technician,married,secondary,no,27,no,no,9,may,129,4,-1,0,no
28,services,single,secondary,no,454,yes,no,18,nov,159,1,-1,0,no
35,management,married,tertiary,no,520,no,no,24,jan,308,1,-1,0,no
41,admin.,married,secondary,no,687,yes,no,23,jul,317,3,-1,0,no
45,admin.,married,secondary,no,-323,yes,no,15,may,553,1,350,1,no
46,services,married,secondary,no,-274,no,no,24,jul,192,3,-1,0,no
32,admin.,married,secondary,no,507,yes,no,12,may,101,4,-1,0,no
49,management,married,tertiary,no,515,no,no,7,aug,159,2,92,1,yes
58,blue-collar,married,primary,no,2277,yes,no,15,may,182,1,-1,0,no
37,services,married,secondary,no,-546,yes,no,16,may,690,1,342,2,no
61,retired,married,primary,no,0,no,no,26,apr,122,9,-1,0,no
33,blue-collar,married,secondary,no,231,yes,no,15,may,102,1,-1,0,no
24,management,single,tertiary,no,677,yes,no,21,may,58,1,-1,0,no
43,blue-collar,married,secondary,no,-24,no,no,26,nov,182,1,-1,0,no
42,management,married,tertiary,no,348,no,no,20,jul,146,2,-1,0,no
41,services,married,secondary,no,314,yes,yes,18,may,281,1,-1,0,no
54,services,married,secondary,no,534,no,yes,6,may,142,1,-1,0,no
32,services,married,secondary,no,113,yes,no,16,may,414,7,-1,0,no
44,management,married,tertiary,no,1910,yes,no,23,may,383,1,-1,0,no
52,blue-collar,married,secondary,no,556,yes,no,6,jun,268,1,-1,0,no
34,blue-collar,single,primary,no,4230,no,no,11,jun,650,1,-1,0,yes
34,management,single,tertiary,no,-168,yes,no,10,may,315,5,-1,0,no
34,blue-collar,single,secondary,no,1552,yes,no,9,may,326,1,-1,0,yes
37,admin.,married,secondary,no,477,yes,no,25,may,234,3,-1,0,no
38,blue-collar,married,primary,no,47,no,yes,7,jul,184,2,-1,0,no
32,entrepreneur,married,secondary,no,69,no,yes,25,jul,85,5,-1,0,no
55,management,married,tertiary,no,382,no,no,26,jan,173,1,-1,0,no
43,technician,married,secondary,no,873,no,no,21,jun,38,10,-1,0,no
40,technician,married,tertiary,no,831,no,no,4,sep,87,1,125,1,yes
38,self-employed,married,tertiary,no,523,yes,no,19,jun,116,5,-1,0,no
58,retired,married,secondary,no,543,no,no,9,apr,93,1,319,1,no
35,blue-collar,married,primary,no,599,no,no,22,aug,276,8,-1,0,no
42,blue-collar,married,primary,no,-8,yes,no,1,nov,124,3,125,1,no
26,student,single,tertiary,no,326,no,no,5,jun,111,2,-1,0,no
29,technician,single,secondary,no,27,yes,no,6,may,77,10,-1,0,no
27,blue-collar,single,primary,no,5372,no,no,19,nov,132,1,-1,0,no
42,technician,married,secondary,no,-26,yes,no,14,may,156,3,-1,0,no
37,technician,married,secondary,no,-203,yes,no,4,may,369,1,-1,0,no
35,blue-collar,single,secondary,no,1101,no,no,30,apr,384,1,-1,0,yes
45,management,married,tertiary,no,389,no,no,20,jun,189,1,-1,0,no
42,technician,married,secondary,no,-98,yes,no,11,feb,100,1,0,0,no
31,services,single,secondary,no,1557,yes,no,23,may,183,1,-1,0,yes
25,blue-collar,single,secondary,no,212,no,no,15,may,384,1,350,4,yes
46,management,married,tertiary,no,639,yes,no,11,may,230,3,316,2,no
55,management,married,tertiary,no,-24,no,no,30,feb,547,2,124,6,no
34,blue-collar,married,primary,no,505,yes,no,26,may,481,2,-1,0,no
32,blue-collar,single,secondary,no,466,yes,no,9,may,399,5,-1,0,no
58,blue-collar,married,primary,no,-364,yes,no,14,may,116,2,-1,0,no
46,technician,married,secondary,no,816,yes,no,26,apr,224,3,233,2,no
36,blue-collar,married,primary,no,1301,yes,no,17,nov,153,1,-1,0,no
31,technician,single,tertiary,no,3048,no,no,11,may,387,1,-1,0,yes
32,management,single,tertiary,no,89,yes,no,21,may,103,4,-1,0,no
46,services,married,secondary,no,4057,yes,no,17,nov,101,1,-1,0,no
44,services,married,secondary,no,-169,yes,no,16,may,168,2,-1,0,no
44,self-employed,married,secondary,no,425,no,no,20,aug,189,1,-1,0,no
45,blue-collar,married,primary,no,271,yes,no,22,jan,88,2,-1,0,no
35,technician,married,secondary,no,364,yes,no,23,aug,209,6,-1,0,no
31,admin.,married,secondary,no,571,yes,no,11,may,50,5,-1,0,no
35,management,married,tertiary,no,1129,no,no,12,apr,576,1,232,2,yes
50,retired,married,tertiary,no,1330,no,no,6,jun,125,1,-1,0,no
40,blue-collar,married,secondary,no,-95,no,no,9,jun,133,3,-1,0,no
60,services,married,secondary,no,477,no,no,6,jul,420,2,-1,0,no
34,services,single,secondary,no,773,yes,no,16,apr,198,1,-1,0,no
25,student,single,tertiary,no,554,yes,no,29,may,529,3,-1,0,no
28,technician,single,secondary,no,79,yes,no,6,may,452,1,-1,0,no
45,blue-collar,married,primary,no,109,yes,no,13,may,277,2,-1,0,no
35,management,single,tertiary,no,123,no,no,7,jun,369,2,-1,0,no
54,retired,married,secondary,no,21,no,no,3,jul,131,3,-1,0,no
23,student,single,tertiary,no,-33,no,no,6,jun,129,1,-1,0,no
23,technician,single,secondary,no,637,yes,no,14,may,311,2,-1,0,no
25,blue-collar,single,secondary,no,241,no,no,4,jun,752,1,-1,0,no
59,management,married,tertiary,no,83,no,no,22,aug,239,3,-1,0,no
54,admin.,married,secondary,no,2590,yes,no,21,nov,168,1,-1,0,no
35,management,married,tertiary,no,-455,no,yes,8,jul,433,4,-1,0,no
36,self-employed,single,tertiary,no,16,no,no,22,apr,150,1,-1,0,no
45,entrepreneur,married,secondary,no,747,no,no,8,jul,115,4,-1,0,no
37,services,married,secondary,no,-98,yes,no,21,jul,192,2,-1,0,no
34,technician,married,tertiary,no,31,no,no,23,jun,126,3,-1,0,no
48,technician,married,secondary,no,-39,no,no,5,jun,309,1,-1,0,no
35,management,married,tertiary,no,378,no,no,13,jun,217,7,-1,0,no
32,management,single,tertiary,no,239,no,no,4,feb,428,2,-1,0,no
47,management,married,tertiary,no,525,yes,no,25,aug,192,2,-1,0,no
56,admin.,married,secondary,no,537,no,no,18,jun,184,2,-1,0,no
44,housemaid,married,,no,2476,no,no,8,may,311,1,-1,0,no
